"order_line","order_id","order_date","ship_date","ship_mode","customer_id","product_id","sales","quantity","discount","profit","sgst"
3088,"CA-2017-118773","2017-02-09","2017-02-14","Standard Class","TP-21415","OFF-AP-10000055","12.992",2,"0.8","-32.48","0"
3089,"US-2017-159205","2017-03-31","2017-04-02","Second Class","DB-12910","FUR-FU-10001591","61",5,"0","25.62","0"
3090,"US-2017-159205","2017-03-31","2017-04-02","Second Class","DB-12910","TEC-PH-10000526","671.93",7,"0","188.1404","0"
3091,"CA-2016-112123","2016-03-03","2016-03-08","Standard Class","BH-11710","OFF-BI-10001071","447.86",7,"0","219.4514","0"
3092,"CA-2016-112123","2016-03-03","2016-03-08","Standard Class","BH-11710","TEC-PH-10001557","479.95",5,"0","129.5865","0"
3093,"CA-2016-112123","2016-03-03","2016-03-08","Standard Class","BH-11710","OFF-PA-10001977","166.44",3,"0","79.8912","0"
3094,"CA-2015-114468","2015-08-23","2015-08-23","Same Day","TD-20995","OFF-SU-10004231","31.68",4,"0.2","2.772","0"
3095,"CA-2015-114468","2015-08-23","2015-08-23","Same Day","TD-20995","OFF-PA-10000809","10.368",2,"0.2","3.6288","0"
3096,"CA-2015-114468","2015-08-23","2015-08-23","Same Day","TD-20995","OFF-FA-10003021","12.032",8,"0.2","2.256","0"
3097,"CA-2015-114468","2015-08-23","2015-08-23","Same Day","TD-20995","OFF-AP-10000696","5.768",2,"0.8","-13.5548","0"
3098,"CA-2017-135692","2017-04-27","2017-05-01","Standard Class","CV-12805","OFF-LA-10001158","33.12",4,"0.2","11.592","0"
3099,"CA-2017-135692","2017-04-27","2017-05-01","Standard Class","CV-12805","FUR-BO-10002268","220.2656",4,"0.32","-42.1096","0"
3100,"CA-2017-131233","2017-04-14","2017-04-19","Standard Class","CS-12355","OFF-BI-10000829","10.776",3,"0.2","3.5022","0"
3101,"CA-2017-131233","2017-04-14","2017-04-19","Standard Class","CS-12355","FUR-BO-10003441","242.352",3,"0.2","9.0882","0"
3102,"CA-2017-119578","2017-12-22","2017-12-27","Second Class","JG-15310","OFF-SU-10003505","695.16",6,"0","34.758","0"
3103,"CA-2017-119578","2017-12-22","2017-12-27","Second Class","JG-15310","FUR-BO-10003660","220.98",1,"0","50.8254","0"
3104,"CA-2016-124562","2016-12-08","2016-12-12","Standard Class","JP-16135","OFF-BI-10001267","12.957",7,"0.7","-9.5018","0"
3105,"US-2017-140074","2017-03-23","2017-03-29","Standard Class","EC-14050","OFF-PA-10002741","25.68",6,"0","11.556","0"
3106,"CA-2016-103037","2016-07-25","2016-07-29","Standard Class","KH-16630","OFF-LA-10004345","15.712",4,"0.2","5.6956","0"
3107,"CA-2017-127460","2017-07-10","2017-07-14","Standard Class","FG-14260","OFF-ST-10004340","298.464",6,"0.2","26.1156","0"
3108,"CA-2016-121671","2016-07-17","2016-07-22","Standard Class","AA-10480","OFF-PA-10001471","21.93",3,"0","10.0878","0"
3109,"CA-2016-121671","2016-07-17","2016-07-22","Standard Class","AA-10480","OFF-ST-10002344","242.94",3,"0","4.8588","0"
3110,"CA-2016-121671","2016-07-17","2016-07-22","Standard Class","AA-10480","OFF-PA-10001892","7.64",1,"0","3.7436","0"
3111,"CA-2016-121671","2016-07-17","2016-07-22","Standard Class","AA-10480","OFF-PA-10001934","51.84",8,"0","25.4016","0"
3112,"CA-2016-121671","2016-07-17","2016-07-22","Standard Class","AA-10480","OFF-ST-10000078","265.17",1,"0","47.7306","0"
3113,"CA-2016-150350","2016-08-23","2016-08-30","Standard Class","MS-17770","TEC-MA-10001972","837.6",3,"0.2","62.82","0"
3114,"CA-2016-150350","2016-08-23","2016-08-30","Standard Class","MS-17770","OFF-EN-10002504","135.9",5,"0","63.873","0"
3115,"CA-2016-150350","2016-08-23","2016-08-30","Standard Class","MS-17770","OFF-PA-10002160","34.68",6,"0","16.9932","0"
3116,"CA-2016-150350","2016-08-23","2016-08-30","Standard Class","MS-17770","FUR-CH-10001973","532.704",6,"0.2","-39.9528","0"
3117,"CA-2016-150350","2016-08-23","2016-08-30","Standard Class","MS-17770","OFF-AP-10001492","43.1",5,"0","11.206","0"
3118,"CA-2016-150350","2016-08-23","2016-08-30","Standard Class","MS-17770","OFF-SU-10002189","15.88",4,"0","0.1588","0"
3119,"CA-2015-121720","2015-06-11","2015-06-12","First Class","JE-15610","FUR-CH-10003312","1123.92",5,"0.2","-182.637","0"
3120,"CA-2015-121720","2015-06-11","2015-06-12","First Class","JE-15610","TEC-PH-10002496","249.584",2,"0.2","31.198","0"
3121,"CA-2015-121720","2015-06-11","2015-06-12","First Class","JE-15610","FUR-FU-10003464","48.672",3,"0.2","7.3008","0"
3122,"CA-2015-121720","2015-06-11","2015-06-12","First Class","JE-15610","OFF-AR-10000380","60.768",2,"0.2","7.596","0"
3123,"CA-2015-121720","2015-06-11","2015-06-12","First Class","JE-15610","OFF-BI-10004593","78.6",5,"0.7","-62.88","0"
3124,"CA-2015-121720","2015-06-11","2015-06-12","First Class","JE-15610","OFF-BI-10001308","3.768",2,"0.7","-3.14","0"
3125,"CA-2015-121720","2015-06-11","2015-06-12","First Class","JE-15610","OFF-ST-10001780","1036.624",2,"0.2","51.8312","0"
3126,"CA-2015-121720","2015-06-11","2015-06-12","First Class","JE-15610","OFF-ST-10003816","563.808",4,"0.2","21.1428","0"
3127,"CA-2017-149895","2017-09-08","2017-09-12","Standard Class","EB-14110","TEC-PH-10002200","258.528",2,"0.4","-47.3968","0"
3128,"CA-2017-147564","2017-10-02","2017-10-06","Standard Class","BP-11155","OFF-PA-10004438","49.12",4,"0","23.0864","0"
3129,"CA-2014-136399","2014-12-16","2014-12-17","First Class","CC-12100","FUR-FU-10004090","44.46",2,"0","14.6718","0"
3130,"CA-2014-136399","2014-12-16","2014-12-17","First Class","CC-12100","FUR-CH-10002602","241.568",2,"0.2","18.1176","0"
3131,"CA-2014-136399","2014-12-16","2014-12-17","First Class","CC-12100","TEC-AC-10001142","395",5,"0","39.5","0"
3132,"CA-2014-136399","2014-12-16","2014-12-17","First Class","CC-12100","TEC-PH-10004977","627.168",4,"0.2","70.5564","0"
3133,"CA-2014-107916","2014-08-24","2014-08-26","First Class","JP-15460","FUR-FU-10004586","13.28",2,"0","6.3744","0"
3134,"CA-2014-107916","2014-08-24","2014-08-26","First Class","JP-15460","OFF-BI-10001116","12.672",3,"0.2","4.4352","0"
3135,"CA-2017-164168","2017-11-12","2017-11-18","Standard Class","LS-16975","OFF-BI-10000666","30.56",5,"0.8","-45.84","0"
3136,"CA-2017-164168","2017-11-12","2017-11-18","Standard Class","LS-16975","OFF-ST-10002583","77.952",3,"0.2","-15.5904","0"
3137,"CA-2017-164168","2017-11-12","2017-11-18","Standard Class","LS-16975","TEC-PH-10004908","67.992",1,"0.2","8.499","0"
3138,"CA-2017-164168","2017-11-12","2017-11-18","Standard Class","LS-16975","OFF-EN-10001219","12.224",2,"0.2","4.4312","0"
3139,"CA-2017-164168","2017-11-12","2017-11-18","Standard Class","LS-16975","TEC-AC-10004568","44.784",2,"0.2","-0.5598","0"
3140,"CA-2017-164168","2017-11-12","2017-11-18","Standard Class","LS-16975","FUR-FU-10001756","22.848",3,"0.6","-17.7072","0"
3141,"CA-2015-112557","2015-04-25","2015-04-28","First Class","JL-15850","OFF-AP-10002311","206.43",3,"0","90.8292","0"
3142,"US-2014-122959","2014-12-12","2014-12-12","Same Day","CY-12745","OFF-BI-10003650","210.392",2,"0.8","-336.6272","0"
3143,"CA-2017-162572","2017-09-25","2017-09-27","Second Class","RB-19360","TEC-AC-10003628","119.96",5,"0.2","35.988","0"
3144,"CA-2017-162572","2017-09-25","2017-09-27","Second Class","RB-19360","OFF-AR-10001547","10.608",6,"0.2","0.9282","0"
3145,"US-2016-148110","2016-09-05","2016-09-11","Standard Class","AR-10825","FUR-CH-10002647","347.802",7,"0.3","-24.843","0"
3146,"CA-2017-131828","2017-02-11","2017-02-13","Second Class","CS-11845","FUR-CH-10004495","963.136",4,"0.2","108.3528","0"
3147,"CA-2017-131828","2017-02-11","2017-02-13","Second Class","CS-11845","TEC-PH-10002923","88.776",3,"0.2","7.7679","0"
3148,"CA-2014-109218","2014-06-30","2014-07-03","Second Class","AR-10825","OFF-AR-10001374","32.4",5,"0","10.368","0"
3149,"CA-2016-120558","2016-06-07","2016-06-10","First Class","RD-19810","OFF-PA-10003441","32.4",5,"0","15.552","0"
3150,"US-2014-109036","2014-12-20","2014-12-25","Standard Class","KH-16510","OFF-LA-10002043","31.05",3,"0","14.904","0"
3151,"CA-2015-147830","2015-12-15","2015-12-18","First Class","NF-18385","TEC-AC-10002049","2025.36",6,"0.2","607.608","0"
3152,"CA-2015-147830","2015-12-15","2015-12-18","First Class","NF-18385","TEC-MA-10000418","1799.994",2,"0.7","-2639.9912","0"
3153,"CA-2015-147830","2015-12-15","2015-12-18","First Class","NF-18385","TEC-PH-10004908","101.988",2,"0.4","-16.998","0"
3154,"CA-2015-147830","2015-12-15","2015-12-18","First Class","NF-18385","FUR-FU-10004091","262.864",7,"0.2","69.0018","0"
3155,"CA-2017-150497","2017-07-20","2017-07-24","Standard Class","SM-20950","OFF-BI-10004600","735.98",2,"0","331.191","0"
3156,"CA-2014-128986","2014-08-03","2014-08-05","Second Class","GH-14410","OFF-PA-10001289","93.024",3,"0.2","33.7212","0"
3157,"CA-2015-139584","2015-08-24","2015-08-28","Standard Class","EM-13810","FUR-TA-10001539","284.364",2,"0.4","-75.8304","0"
3158,"CA-2015-139584","2015-08-24","2015-08-28","Standard Class","EM-13810","TEC-AC-10001266","26",2,"0","11.7","0"
3159,"US-2016-162677","2016-03-26","2016-03-27","First Class","DB-13210","OFF-ST-10001291","67.64",5,"0.2","5.9185","0"
3160,"US-2016-162677","2016-03-26","2016-03-27","First Class","DB-13210","TEC-AC-10001314","119.976",3,"0.2","-17.9964","0"
3161,"US-2014-150924","2014-09-12","2014-09-16","Second Class","PT-19090","OFF-BI-10004040","5.18",5,"0.8","-8.029","0"
3162,"CA-2014-153969","2014-09-21","2014-09-25","Standard Class","HF-14995","OFF-EN-10001539","15.56",2,"0","7.3132","0"
3163,"CA-2014-153969","2014-09-21","2014-09-25","Standard Class","HF-14995","OFF-EN-10004483","78.35",5,"0","36.8245","0"
3164,"CA-2014-153969","2014-09-21","2014-09-25","Standard Class","HF-14995","OFF-AR-10001615","59.52",3,"0","15.4752","0"
3165,"CA-2014-153969","2014-09-21","2014-09-25","Standard Class","HF-14995","OFF-PA-10000327","38.52",9,"0","17.334","0"
3166,"CA-2014-153969","2014-09-21","2014-09-25","Standard Class","HF-14995","TEC-PH-10001299","239.984",2,"0.2","23.9984","0"
3167,"CA-2014-153969","2014-09-21","2014-09-25","Standard Class","HF-14995","OFF-PA-10002246","19.35",3,"0","9.4815","0"
3168,"CA-2016-146682","2016-10-29","2016-10-31","First Class","KW-16435","FUR-FU-10002671","67",5,"0","32.16","0"
3169,"CA-2016-138695","2016-05-28","2016-06-03","Standard Class","KC-16675","FUR-CH-10003833","390.272",8,"0.2","-24.392","0"
3170,"CA-2016-138695","2016-05-28","2016-06-03","Standard Class","KC-16675","OFF-PA-10001667","62.192",13,"0.2","19.435","0"
3171,"CA-2017-107461","2017-12-21","2017-12-26","Second Class","PK-19075","OFF-BI-10002003","23.88",6,"0","11.2236","0"
3172,"US-2016-133879","2016-03-21","2016-03-28","Standard Class","KT-16465","OFF-BI-10004465","3.168",2,"0.8","-4.752","0"
3173,"US-2016-133879","2016-03-21","2016-03-28","Standard Class","KT-16465","FUR-CH-10000665","528.43",5,"0.3","0","0"
3174,"US-2016-133879","2016-03-21","2016-03-28","Standard Class","KT-16465","OFF-AR-10004956","13.392",3,"0.2","1.5066","0"
3175,"CA-2017-157483","2017-11-11","2017-11-18","Standard Class","EP-13915","OFF-AR-10004260","181.86",7,"0","50.9208","0"
3176,"US-2017-132059","2017-09-23","2017-09-29","Standard Class","AP-10915","FUR-BO-10001811","180.588",2,"0.7","-240.784","0"
3177,"US-2017-132059","2017-09-23","2017-09-29","Standard Class","AP-10915","TEC-AC-10003280","47.984",2,"0.2","0.5998","0"
3178,"CA-2017-122280","2017-09-10","2017-09-10","Same Day","SH-20395","OFF-PA-10004911","18.76",2,"0","9.0048","0"
3179,"CA-2017-105235","2017-12-05","2017-12-11","Standard Class","SM-20950","FUR-FU-10001487","20.94",3,"0","6.0726","0"
3180,"CA-2017-105235","2017-12-05","2017-12-11","Standard Class","SM-20950","FUR-FU-10000521","58.68",2,"0","18.1908","0"
3181,"CA-2017-105235","2017-12-05","2017-12-11","Standard Class","SM-20950","OFF-AP-10001271","254.9",5,"0","68.823","0"
3182,"CA-2017-152912","2017-11-09","2017-11-12","Second Class","BM-11650","OFF-BI-10004728","9.64",2,"0","4.4344","0"
3183,"CA-2017-152912","2017-11-09","2017-11-12","Second Class","BM-11650","TEC-AC-10004666","826.62",3,"0","355.4466","0"
3184,"CA-2017-152912","2017-11-09","2017-11-12","Second Class","BM-11650","OFF-ST-10003208","1633.14",9,"0","473.6106","0"
3185,"CA-2017-152912","2017-11-09","2017-11-12","Second Class","BM-11650","OFF-ST-10003208","544.38",3,"0","157.8702","0"
3186,"CA-2014-123498","2014-11-07","2014-11-09","First Class","TC-20980","OFF-BI-10000632","26.046",3,"0.8","-44.2782","0"
3187,"CA-2014-123498","2014-11-07","2014-11-09","First Class","TC-20980","OFF-EN-10004773","74.352",3,"0.2","26.9526","0"
3188,"CA-2017-159352","2017-03-12","2017-03-17","Standard Class","KB-16585","TEC-PH-10004700","69.93",7,"0","32.1678","0"
3189,"US-2017-146416","2017-10-20","2017-10-22","Second Class","JE-16165","OFF-LA-10003714","3.75",1,"0","1.8","0"
3190,"US-2017-146416","2017-10-20","2017-10-22","Second Class","JE-16165","OFF-BI-10001787","20.928",4,"0.2","7.5864","0"
3191,"US-2015-163783","2015-12-27","2016-01-01","Standard Class","DR-12940","OFF-ST-10002957","12.672",3,"0.2","-3.168","0"
3192,"CA-2017-123981","2017-10-02","2017-10-08","Standard Class","RW-19630","TEC-PH-10002115","65.99",1,"0","17.1574","0"
3193,"CA-2017-158953","2017-06-04","2017-06-08","Standard Class","ML-18040","OFF-BI-10002557","6.37",7,"0.8","-9.555","0"
3194,"CA-2014-165428","2014-09-01","2014-09-04","First Class","JL-15130","OFF-BI-10002949","3.648",3,"0.8","-6.0192","0"
3195,"CA-2014-165428","2014-09-01","2014-09-04","First Class","JL-15130","OFF-PA-10004100","31.104",6,"0.2","10.8864","0"
3196,"CA-2016-169026","2016-08-08","2016-08-13","Standard Class","CM-12655","OFF-FA-10001883","23.34",3,"0","0.2334","0"
3197,"CA-2017-109750","2017-07-22","2017-07-28","Standard Class","FH-14365","TEC-PH-10000702","29.97",3,"0","14.0859","0"
3198,"CA-2015-149384","2015-07-10","2015-07-10","Same Day","EH-13945","OFF-BI-10003196","3.366",3,"0.7","-2.244","0"
3199,"CA-2014-131527","2014-12-01","2014-12-07","Standard Class","TB-21280","TEC-PH-10001644","95.968",4,"0.2","9.5968","0"
3200,"CA-2017-164000","2017-12-18","2017-12-22","Standard Class","AH-10030","OFF-AR-10003183","18.704",7,"0.2","2.338","0"
3201,"CA-2014-164224","2014-05-18","2014-05-20","Second Class","TT-21070","FUR-FU-10000308","149.232",3,"0.2","3.7308","0"
3202,"CA-2014-164224","2014-05-18","2014-05-20","Second Class","TT-21070","OFF-PA-10001526","15.936",4,"0.2","5.7768","0"
3203,"CA-2014-158372","2014-11-10","2014-11-16","Standard Class","RD-19900","TEC-PH-10002103","601.536",8,"0.2","60.1536","0"
3204,"CA-2014-158372","2014-11-10","2014-11-16","Standard Class","RD-19900","TEC-AC-10004209","10.99",1,"0","4.2861","0"
3205,"CA-2014-158372","2014-11-10","2014-11-16","Standard Class","RD-19900","FUR-FU-10000397","39.88",2,"0","11.1664","0"
3206,"CA-2014-158372","2014-11-10","2014-11-16","Standard Class","RD-19900","OFF-PA-10002137","62.24",8,"0","28.008","0"
3207,"CA-2014-158372","2014-11-10","2014-11-16","Standard Class","RD-19900","FUR-FU-10001867","53.2",5,"0","14.896","0"
3208,"CA-2014-158372","2014-11-10","2014-11-16","Standard Class","RD-19900","OFF-LA-10000407","39.84",8,"0","18.3264","0"
3209,"CA-2016-108882","2016-01-09","2016-01-15","Standard Class","LA-16780","TEC-AC-10000420","349.95",5,"0","118.983","0"
3210,"CA-2016-108882","2016-01-09","2016-01-15","Standard Class","LA-16780","TEC-PH-10002726","377.928",9,"0.2","141.723","0"
3211,"US-2017-108245","2017-09-22","2017-09-27","Standard Class","SH-19975","OFF-EN-10001415","13.392",3,"0.2","5.022","0"
3212,"US-2017-108245","2017-09-22","2017-09-27","Standard Class","SH-19975","OFF-BI-10000773","11.228",7,"0.8","-18.5262","0"
3213,"CA-2014-142314","2014-12-23","2014-12-28","Standard Class","SF-20200","OFF-AP-10002350","207.24",11,"0","58.0272","0"
3214,"CA-2016-132409","2016-05-26","2016-06-01","Standard Class","TH-21235","OFF-AR-10001919","1.504",1,"0.2","0.1692","0"
3215,"CA-2016-132409","2016-05-26","2016-06-01","Standard Class","TH-21235","OFF-AP-10002082","34.848",2,"0.2","6.534","0"
3216,"CA-2017-150189","2017-07-08","2017-07-10","First Class","VG-21790","OFF-LA-10002762","75.18",6,"0","35.3346","0"
3217,"CA-2014-114433","2014-05-13","2014-05-17","Standard Class","NP-18325","TEC-AC-10002800","149.97",3,"0","52.4895","0"
3218,"CA-2017-104640","2017-11-10","2017-11-16","Standard Class","FH-14275","OFF-BI-10003925","931.176",3,"0.2","314.2719","0"
3219,"CA-2017-104640","2017-11-10","2017-11-16","Standard Class","FH-14275","TEC-PH-10002200","430.88",2,"0","124.9552","0"
3220,"US-2015-137008","2015-10-02","2015-10-08","Standard Class","JP-15460","OFF-PA-10001295","94.85",5,"0","45.528","0"
3221,"US-2015-137008","2015-10-02","2015-10-08","Standard Class","JP-15460","OFF-EN-10002500","51.12",4,"0","23.004","0"
3222,"US-2015-137008","2015-10-02","2015-10-08","Standard Class","JP-15460","TEC-AC-10000892","90",1,"0","32.4","0"
3223,"CA-2014-108189","2014-10-02","2014-10-05","First Class","ES-14080","OFF-PA-10001838","9.408",2,"0.2","3.4104","0"
3224,"CA-2014-108189","2014-10-02","2014-10-05","First Class","ES-14080","OFF-FA-10000735","4.672",2,"0.2","1.46","0"
3225,"CA-2014-108189","2014-10-02","2014-10-05","First Class","ES-14080","TEC-PH-10001760","318.4",2,"0.2","107.46","0"
3226,"CA-2014-108189","2014-10-02","2014-10-05","First Class","ES-14080","OFF-EN-10004846","12.768",6,"0.2","4.6284","0"
3227,"CA-2014-108189","2014-10-02","2014-10-05","First Class","ES-14080","OFF-SU-10003567","15.36",2,"0.2","-3.264","0"
3228,"CA-2014-108189","2014-10-02","2014-10-05","First Class","ES-14080","TEC-PH-10001557","230.376",3,"0.2","20.1579","0"
3229,"CA-2014-108189","2014-10-02","2014-10-05","First Class","ES-14080","TEC-AC-10003038","7.16",1,"0.2","-0.0895","0"
3230,"CA-2014-154641","2014-08-11","2014-08-16","Standard Class","KL-16645","OFF-ST-10004459","375.34",1,"0","18.767","0"
3231,"CA-2017-131625","2017-09-01","2017-09-05","Second Class","BN-11515","FUR-FU-10004960","114.9",5,"0","39.066","0"
3232,"US-2017-156356","2017-04-16","2017-04-22","Standard Class","ND-18370","OFF-BI-10000632","26.046",3,"0.8","-44.2782","0"
3233,"US-2017-156356","2017-04-16","2017-04-22","Standard Class","ND-18370","OFF-BI-10001107","2.896",1,"0.8","-4.7784","0"
3234,"US-2017-156356","2017-04-16","2017-04-22","Standard Class","ND-18370","OFF-ST-10002301","32.544",2,"0.2","-7.7292","0"
3235,"CA-2016-138933","2016-04-24","2016-04-27","First Class","JL-15130","OFF-BI-10003355","3.984",1,"0.2","1.3944","0"
3236,"CA-2016-140746","2016-01-15","2016-01-15","Same Day","RC-19825","FUR-TA-10002903","181.797",1,"0.3","-15.5826","0"
3237,"CA-2016-146836","2016-05-02","2016-05-02","Same Day","CC-12475","OFF-ST-10001580","44.94",3,"0","12.5832","0"
3238,"CA-2016-146836","2016-05-02","2016-05-02","Same Day","CC-12475","OFF-BI-10000315","45.576",3,"0.2","15.9516","0"
3239,"US-2016-127971","2016-11-20","2016-11-27","Standard Class","DW-13195","FUR-CH-10003774","318.43",5,"0.3","-77.333","0"
3240,"US-2016-127971","2016-11-20","2016-11-27","Standard Class","DW-13195","TEC-PH-10003095","122.92",7,"0.2","46.095","0"
3241,"US-2016-127971","2016-11-20","2016-11-27","Standard Class","DW-13195","FUR-FU-10000023","7.068",3,"0.6","-2.8272","0"
3242,"US-2016-140809","2016-02-01","2016-02-03","First Class","CK-12760","OFF-ST-10002214","56.45",5,"0","14.677","0"
3243,"CA-2017-114524","2017-03-31","2017-04-05","Second Class","EG-13900","OFF-BI-10002799","13.468",13,"0.8","-22.8956","0"
3244,"CA-2017-113355","2017-12-01","2017-12-05","Standard Class","SJ-20215","TEC-PH-10004912","219.8",5,"0.2","24.7275","0"
3245,"CA-2017-113355","2017-12-01","2017-12-05","Standard Class","SJ-20215","FUR-CH-10002602","317.058",3,"0.3","-18.1176","0"
3246,"US-2017-140907","2017-12-10","2017-12-12","Second Class","BP-11185","TEC-AC-10004510","49.08",3,"0","4.908","0"
3247,"US-2017-140907","2017-12-10","2017-12-12","Second Class","BP-11185","OFF-ST-10000060","324.9",5,"0","38.988","0"
3248,"US-2017-140907","2017-12-10","2017-12-12","Second Class","BP-11185","OFF-AR-10000799","18.24",3,"0","5.2896","0"
3249,"CA-2016-159730","2016-09-17","2016-09-21","Standard Class","SJ-20125","FUR-CH-10004875","113.888",2,"0.2","9.9652","0"
3250,"CA-2016-159730","2016-09-17","2016-09-21","Standard Class","SJ-20125","TEC-PH-10002085","105.584",2,"0.2","7.9188","0"
